GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "18000","Indiana",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",276552.9,268703.6,274616.9,286855.4,292577.9,291964.9,299357.3,314400.0,320397.1,328648.6,331557.6,340327.2,366859.1,387640.6,378049.9,378613.4
 "19000","Iowa",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",149119.1,141685.1,141341.1,150625.1,152906.0,153386.7,155922.6,163694.5,163762.3,166102.4,165388.8,166728.2,177596.3,190688.4,192241.8,188363.2
 "20000","Kansas",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",144002.4,136817.7,135439.8,143276.0,147397.5,149555.2,149103.0,150962.5,151347.9,154694.8,156470.6,159653.1,168145.8,174737.3,175964.6,179467.7
 "21000","Kentucky",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",176022.8,176870.8,176725.0,180670.3,182952.0,181706.0,186725.1,195535.5,197156.3,201330.6,206072.9,211230.0,228182.3,240400.4,229326.8,230020.2
 "22000","Louisiana",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",208684.8,206489.2,207753.8,207629.7,213483.3,213536.8,218320.6,220101.4,215097.6,220724.6,229692.2,232859.9,245197.0,255861.5,243667.3,253006.0
 "23000","Maine",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",55982.4,56183.4,57177.8,58920.9,58117.2,56565.7,61195.9,61517.9,62117.5,63401.4,64801.5,68684.7,72531.2,77089.5,73379.1,77721.3
 "24000","Maryland",2,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",287439.7,282935.8,293197.2,299337.8,306124.0,297914.9,304757.3,317545.8,327193.2,334366.7,339610.8,350412.4,360821.3,369622.4,361298.9,372195.1
 "25000","Massachusetts",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",352308.8,353100.9,365865.6,374037.9,381927.0,383734.2,391031.1,414493.3,413376.8,429672.4,443038.1,458714.6,475960.8,504818.8,474183.4,486679.8
 "26000","Michigan",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",417247.4,397562.6,404923.1,422694.3,431789.3,429051.8,439730.3,471528.9,480853.1,491845.4,492973.4,496935.1,539609.5,557378.0,536034.9,541161.2
 "27000","Minnesota",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",261617.2,246937.4,256175.2,268028.4,277805.6,276131.6,283263.4,298148.3,302798.9,312566.2,313158.8,322754.5,343334.4,360718.4,353329.5,351314.1
 "28000","Mississippi",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",115507.7,117636.2,116273.3,117393.6,119340.0,119397.5,119933.9,122245.9,122578.6,124576.5,127543.1,130006.9,140616.1,147417.7,136757.5,138867.1
 "29000","Missouri",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",279010.9,269359.7,263458.0,269246.0,276067.8,273056.0,276898.7,289282.9,296927.9,299195.0,306040.8,311214.7,333704.8,349285.8,345170.4,351069.4
 "30000","Montana",7,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",41419.1,40981.4,42683.6,43600.1,45954.1,45904.9,46473.6,48308.3,49190.0,51054.6,53527.0,54841.4,60590.4,65647.7,66102.5,67750.3
 "31000","Nebraska",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",90654.1,88747.4,90296.9,99235.9,98938.0,97877.0,102249.2,106813.0,104983.0,106918.7,106946.6,109418.5,115035.6,124791.9,126611.5,129707.2
 "32000","Nevada",8,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",113703.5,105980.5,110621.2,110422.8,113327.3,114066.7,120100.1,130620.6,136283.6,139414.1,151489.9,156075.9,167975.3,184388.8,177649.3,181182.9
 "33000","New Hampshire",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",63530.8,63540.9,65788.4,67643.1,69271.5,68230.1,70279.9,72073.6,72954.0,74547.9,78110.1,81627.3,84761.2,91653.9,83713.5,87257.7
 "34000","New Jersey",2,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",469080.7,442074.8,456219.3,463368.0,469116.2,468261.5,481089.2,500906.3,509586.1,519160.2,523261.2,544239.2,565276.5,593641.8,570674.1,581816.4
 "35000","New Mexico",6,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",79607.8,78630.2,81361.8,81154.2,81911.4,79945.2,83438.8,85378.8,87207.5,86238.4,92359.5,94945.6,102793.1,109838.2,106382.8,107517.6
 "36000","New York",2,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",926923.5,917581.6,947703.2,967685.2,1003696.1,1001472.7,1031400.4,1067425.9,1089331.4,1144857.9,1163672.3,1188761.1,1231631.4,1266377.9,1221957.2,1243245.6
 "37000","North Carolina",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",427092.2,419035.5,408988.1,409607.3,428209.4,416375.5,432979.7,456418.1,466543.3,484514.6,499977.6,528474.0,567620.0,590790.3,578335.9,591116.5
 "38000","North Dakota",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",35184.8,34240.0,36919.8,40431.0,45488.8,44757.3,46974.6,45624.4,43619.6,44908.7,45825.1,45690.7,49117.5,51898.2,53919.1,52953.2
 "39000","Ohio",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",511871.9,494090.1,501427.8,526365.4,530730.5,530301.7,545561.0,570520.6,575566.1,590137.4,594381.6,604184.8,649860.6,672734.7,646886.2,655601.6
 "40000","Oklahoma",6,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",180162.8,169675.1,170857.7,178480.4,185729.8,191780.8,199539.5,194705.2,183585.8,189624.2,198041.5,205867.1,212054.7,222512.3,226514.9,230879.7
 "41000","Oregon",8,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",159186.3,150977.7,153692.1,157192.8,159863.3,161641.9,170717.9,180643.1,190532.8,194828.9,196985.6,205137.8,222917.2,236590.9,219807.2,227750.0
 "42000","Pennsylvania",2,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",591536.8,579211.9,597832.3,617513.9,632010.6,629977.7,648176.4,666522.6,681043.0,679230.8,707494.5,720634.9,768051.4,794192.5,760573.2,761197.0
 "44000","Rhode Island",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",47301.5,46171.9,48728.4,49727.9,51074.4,49609.5,51370.6,52166.5,52637.7,53507.5,54755.1,57027.8,61177.9,62126.4,58179.7,60638.1
 "45000","South Carolina",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",183085.3,181659.9,181307.2,185814.6,190915.1,190790.8,200044.3,211939.4,217880.7,227075.1,234088.9,247857.4,263936.1,271462.7,265626.4,274590.5
 "46000","South Dakota",4,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",43125.8,41638.2,41935.3,45296.1,43913.6,43823.6,45650.4,48212.1,48483.0,49372.8,48578.4,50605.9,55364.7,61319.5,62237.5,62803.6
 "47000","Tennessee",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",267391.7,270265.1,272917.9,280614.2,286578.0,286206.9,293297.5,307763.2,311535.3,322332.7,346277.2,355957.2,381063.3,406460.9,391980.6,398094.7
 "48000","Texas",6,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",1120909.7,1075852.1,1113308.5,1196635.6,1239768.8,1251439.6,1318145.1,1342796.0,1327627.4,1408033.3,1470536.8,1510475.9,1554394.2,1663205.1,1673439.2,1727121.3
 "49000","Utah",7,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",104127.9,97472.5,101138.6,103644.8,108592.8,111380.8,116910.4,126146.1,132904.4,136627.2,147988.6,154961.5,170930.2,188929.4,187352.6,191734.1
 "50000","Vermont",1,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",28313.3,27918.5,28864.0,29949.5,29952.8,29818.6,31246.1,31450.1,32220.9,31908.2,32442.0,33849.9,35069.4,36678.1,35147.2,37243.0
 "51000","Virginia",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",386846.7,384428.5,389491.6,402526.5,415618.4,402518.1,413271.3,430399.8,441055.9,457656.4,461792.7,485394.5,503138.6,521083.1,511101.4,530512.8
 "53000","Washington",8,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",310770.0,299091.6,307765.6,316238.7,335705.6,337698.1,352660.3,371323.6,383757.3,394607.9,413969.6,434333.6,464180.3,482070.8,461585.1,483701.5
 "54000","West Virginia",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",74258.9,76036.2,75391.4,77458.5,77707.7,75509.0,77071.2,77820.9,77291.9,79711.4,81513.8,83892.3,88204.7,88032.9,86003.1,86502.1
 "55000","Wisconsin",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",263753.5,258383.6,259228.3,269994.4,274484.7,273572.1,280358.3,293608.2,296208.4,302158.3,309369.2,315503.8,338035.3,350422.2,340655.3,342612.8
 "56000","Wyoming",7,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",31798.3,29028.2,30338.0,31718.2,33932.4,32960.5,34582.4,34774.3,32431.4,33506.7,36180.7,36595.1,39239.9,41320.3,41771.6,43813.0
 "00000","United States", ,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45816,44204,44808,45956,46795,46357,47659,49394,49826,51004,52240,53682,56501,59153,57052,57937
 "01000","Alabama",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42242,41995,41757,41849,41617,41356,42010,43835,43577,44472,46441,47137,50183,52707,50630,50039
 "02000","Alaska",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",51624,50046,53121,54738,55069,53511,55466,56504,54409,54005,55410,56835,58487,57520,58320,58470
 "04000","Arizona",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38967,36641,37162,38384,39253,39171,40235,41903,42530,44250,45656,47220,50269,54232,50856,51373
 "05000","Arkansas",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40983,40970,40280,41286,43016,42407,44095,45429,45891,46835,48479,48247,51195,54650,54888,55330
 "06000","California",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43801,42404,43519,44858,46170,45839,47491,50074,51845,52604,53481,55932,60008,63194,58928,59940
 "08000","Colorado",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46677,44290,44902,45642,46712,47730,50254,51326,50932,52739,56587,57863,59744,64129,64644,65589
 "09000","Connecticut",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",61514,60539,63476,62986,62599,60177,62124,63350,64059,64665,68093,69073,70057,73110,68981,72040
 "10000","Delaware",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45923,45268,44779,47058,46587,46599,46908,49657,49888,50850,52109,52674,54954,56272,56282,55936
 "11000","District of Columbia",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",60529,59777,61216,63314,63983,61685,63564,67849,70215,72416,72433,74139,78379,80587,77304,80060
 "12000","Florida",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43264,41222,42760,43276,43193,42278,43817,45696,46131,48133,49932,52124,53853,56443,54430,55153
 "13000","Georgia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42027,41967,40688,42371,41428,41342,42966,45162,45910,47164,48286,49762,52199,53857,51597,51429
 "15000","Hawaii",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42839,41152,41970,42000,42548,40543,42368,43527,45057,45830,45669,46703,48230,49904,48551,50602
 "16000","Idaho",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38633,37037,37925,38351,39456,39856,40851,42395,43501,43698,46334,48045,52230,55615,53668,53944
 "17000","Illinois",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48415,45573,45785,46627,48180,48736,50192,52739,52593,53025,54882,56182,58814,60496,58388,60693
 "18000","Indiana",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43045,41599,42305,43988,44694,44364,45290,47431,48119,49155,49297,50331,54036,56891,55333,55174
 "19000","Iowa",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49431,46716,46319,49065,49603,49444,49950,52197,51997,52520,52149,52367,55657,59628,60081,58735
 "20000","Kansas",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",51282,48299,47376,49879,50983,51541,51212,51652,51703,52843,53374,54420,57229,59476,59919,61032
 "21000","Kentucky",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41032,40970,40634,41304,41637,41149,42163,44004,44229,44983,45924,46959,50615,53332,50831,50820
 "22000","Louisiana",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47048,45972,45712,45363,46373,46138,46963,47125,45906,47177,49184,49921,52708,55297,53109,55317
 "23000","Maine",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42076,42256,43057,44300,43668,42448,45787,46058,46350,47144,47982,50597,53155,55911,52816,55685
 "24000","Maryland",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50561,49375,50625,51131,51763,49966,50717,52493,53818,54699,55322,56852,58445,59857,58615,60223
 "25000","Massachusetts",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",54461,54176,55691,56417,57066,56794,57340,60375,59836,61749,63345,65375,68017,72200,67908,69512
 "26000","Michigan",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",41948,40151,40984,42716,43524,43132,44085,47214,48004,48940,48952,49308,53583,55526,53426,53915
 "27000","Minnesota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49860,46758,48225,50075,51557,50849,51753,54113,54497,55762,55425,56756,60123,63085,61833,61227
 "28000","Mississippi",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39184,39758,39144,39422,40016,39978,40144,40954,41074,41757,42877,43788,47531,49979,46533,47239
 "29000","Missouri",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47099,45186,43938,44788,45807,45178,45689,47602,48730,48939,49937,50658,54222,56607,55878,56659
 "30000","Montana",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42420,41648,43077,43679,45708,45185,45340,46701,47043,48257,50187,50993,55730,59336,58869,59807
 "31000","Nebraska",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",50465,48959,49338,53822,53224,52247,54103,56086,54640,55273,54975,55971,58594,63531,64333,65562
 "32000","Nevada",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42848,39476,40941,40739,41361,41179,42744,45719,46904,47169,50302,50857,53910,58599,55910,56723
 "33000","New Hampshire",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48279,48280,49950,51172,52190,51260,52478,53641,53998,54856,57229,59502,61479,66057,59838,62236
 "34000","New Jersey",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53849,50491,51790,52199,52513,52117,53254,55187,55877,56585,56760,58781,60963,64045,61622,62623
 "35000","New Mexico",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39593,38605,39402,38977,39187,38133,39827,40734,41535,41045,43916,44995,48522,51885,50335,50851
 "36000","New York",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48246,47526,48800,49369,50801,50345,51565,53135,54059,56703,57543,58785,61261,63783,62113,63524
 "37000","North Carolina",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45877,44344,42730,42479,44045,42472,43823,45797,46302,47617,48656,50959,54298,55908,54070,54554
 "38000","North Dakota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53507,51491,54692,58846,64517,61532,63104,59820,57045,58576,59405,58841,63006,66709,69224,67549
 "39000","Ohio",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44451,42857,43444,45541,45859,45670,46836,48871,49186,50277,50530,51252,55081,57180,55009,55626
 "40000","Oklahoma",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49104,45641,45446,47134,48680,49838,51540,49911,46871,48368,50412,52200,53478,55745,56357,56954
 "41000","Oregon",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42239,39641,40049,40590,40990,41192,43052,44953,46549,46979,47087,48657,52512,55584,51849,53799
 "42000","Pennsylvania",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46902,45727,47012,48346,49316,49038,50322,51674,52720,52469,54503,55470,59101,61028,58632,58727
 "44000","Rhode Island",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",44835,43821,46190,46973,48020,46444,47874,48421,48637,49320,50153,52103,55797,56628,53188,55329
 "45000","South Carolina",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40425,39578,39126,39851,40611,40249,41743,43675,44368,45728,46621,48814,51428,52266,50280,51100
 "46000","South Dakota",4,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",53966,51592,51386,55027,52730,52096,53856,56578,56333,56740,55499,57343,62358,68414,68403,68315
 "47000","Tennessee",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42800,42858,42936,43816,44341,43980,44719,46540,46690,47828,50874,51871,55019,58368,55608,55861
 "48000","Texas",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46111,43378,44111,46689,47581,47335,48987,49009,47705,49944,51578,52342,53170,56263,55726,56621
 "49000","Utah",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",39101,35790,36432,36776,37963,38301,39622,42061,43390,43710,46524,47936,52050,56578,55409,56100
 "50000","Vermont",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45363,44683,46082,47570,47494,47120,49298,49460,50635,49930,50638,52739,54546,56681,54314,57521
 "51000","Virginia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",49384,48503,48535,49648,50704,48674,49591,51300,52229,53826,54030,56459,58253,60190,58889,60869
 "53000","Washington",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",47357,44859,45638,46298,48625,48421,49895,51713,52455,52990,54841,56860,60091,62272,59296,61911
 "54000","West Virginia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40351,41150,40655,41704,41807,40670,41592,42149,42098,43731,45021,46596,49233,49311,48479,48869
 "55000","Wisconsin",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46757,45576,45543,47258,47869,47518,48519,50674,50962,51771,52805,53655,57326,59596,57831,57962
 "56000","Wyoming",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",58234,51850,53752,55954,58962,56738,59527,59581,55726,58146,62945,63606,67929,71298,71818,75015
 "00000","United States", ,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",11270735.8,11123596.9,11335603.3,11528483.8,11686117.9,11889925.2,12226445.7,12638789.0,12949012.2,13290625.5,13654925.4,13948133.0,13594721.8,14787232.3,15236191.5,15621697.3
 "01000","Alabama",5,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",164093.5,164430.3,163000.8,163835.5,163555.0,166493.3,169501.8,175050.6,177257.9,181495.6,190026.5,193730.0,191907.5,207240.1,211069.8,209835.3
 "02000","Alaska",8,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",28865.5,28761.4,30555.8,31230.3,32002.7,32394.9,32817.5,33095.6,33216.1,33306.8,33814.2,34572.5,33062.4,34829.2,36670.1,37640.6
 "04000","Arizona",6,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",216145.7,208707.6,215882.4,221402.7,226505.7,230026.9,237768.6,246519.2,251483.4,264659.3,275644.2,283289.2,281220.9,318965.7,321902.1,328923.0
 "05000","Arkansas",5,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",95712.4,97029.3,96705.8,97691.8,98540.8,99397.4,102073.7,105531.4,108118.3,110659.9,115087.9,114966.5,114466.8,123114.5,127801.5,130245.1
 "06000","California",8,SARPI,3,"..."," Real PCE (millions of constant (2017) dollars) 3/","Millions of constant 2017 dollars",1306204.6,1274423.7,1307631.2,1333097.2,1359471.1,1384534.2,1426319.2,1482241.1,1542765.3,1579558.4,1624412.0,1687489.6,1612029.1,1768939.6,1815443.0,1862351.9
