GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "11998","District of Columbia (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",35133000,35414532,37035085,39128702,40397490,39778462,41618436,45179382,47327351,49328753,49680132,50982250,52588650,53917085,51873386,54368791
 "11999","District of Columbia (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "12998","Florida (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",777315248,744936905,781319712,799583967,808154345,801455407,843255136,895168906,921742789,977266890,1027635691,1084513397,1131627644,1200460993,1179971554,1215261331
 "12999","Florida (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",24354780,24141738,24435433,24463088,24560691,23478319,24427363,25701173,26036928,27634938,27916839,28865327,31317979,31725671,31011199,32002815
 "13998","Georgia (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",336853533,340129551,333068822,351561262,347076537,349472622,368600716,392708053,405167614,420538407,437782116,456237971,480483920,499475557,484408479,487198650
 "13999","Georgia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63321753,64176608,62147736,64011208,63367939,63109428,64371858,67468246,68764630,71112819,70617311,73313927,79685164,81799838,78664089,79865907
 "15998","Hawaii (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",48022928,46499110,48390595,49033312,50141227,48492434,50942539,52813360,54986766,55836284,55751747,57000424,58086712,59809190,57783342,60189583
 "15999","Hawaii (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8968764,8775269,8830154,9062653,9527385,9103101,9698259,10111695,10572237,10924715,10831009,11008112,11890428,12351643,12084490,12396264
 "16998","Idaho (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",43347667,42027692,43512688,44236411,45779939,46889343,49367589,52002906,54776614,56526320,61486639,64747939,71801363,78845108,77415917,79075242
 "16999","Idaho (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15939602,15517931,16060062,16582998,17355415,17565685,17654884,18496431,19019680,19238518,20474736,22116913,24727137,27038750,26662452,26958026
 "17998","Illinois (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",548712926,518130354,523499223,533207053,557277985,562965573,584821781,616857705,611704742,615679591,640103390,654792638,678084071,690495668,660265756,687441578
 "17999","Illinois (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",68290923,65233095,65005274,68184725,65486186,68946439,65904105,66240575,68453780,68816438,66871184,66849064,74105465,77435717,74652834,74409699
 "18998","Indiana (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",213229087,209546539,215923055,225707199,231042014,228897101,235909637,248491572,253359197,260375123,265036654,273022219,293723814,309999349,303001365,304138507
 "18999","Indiana (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63217398,58900428,58585593,61032469,61516508,63063393,63412364,65950328,66952516,68206672,66557347,67273930,73139438,77506994,75056098,74500037
 "19998","Iowa (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",84769469,82729921,83753704,87546103,89630815,89371240,91948085,97084604,98876982,100838463,101823499,103151128,110409872,116667848,116151666,116123931
 "19999","Iowa (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",64377789,58912779,57594630,63198259,63449038,64196587,64280766,66745093,64949373,65338228,63644752,63689535,67178824,74260957,76341153,72423948
 "20998","Kansas (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",99035527,95022231,93508661,98462357,103372229,103455287,105234810,107221920,107341879,110948318,113954640,116406759,120966038,125749407,129533718,131718921
 "20999","Kansas (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",44922407,41839377,42024248,45006596,44138762,46231261,43909955,43676932,44103696,43726585,42542021,43215934,47263647,49104766,46376551,47781352
 "21998","Kentucky (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",109004339,108227308,109029275,111796714,114447130,113566956,117373685,123753922,125423696,128467067,133678158,137334404,146294353,154345035,147927524,148757129
 "21999","Kentucky (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",67052804,68666728,67558341,68926185,68474239,68204992,69325249,71811333,71716245,73059428,72307081,73869666,82109715,86163925,81499757,81133095
 "22998","Louisiana (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",177229083,174689349,176250831,175847170,181369917,181756230,187210046,188803686,184294818,189095927,198047091,200775322,210347502,221064351,210872876,219046335
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",31205532,31682737,31424209,31712056,32177156,31857060,31145561,31280969,30819275,31613129,31704452,32108767,34836811,34800000,32788682,33937280
 "23998","Maine (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",34020291,33806934,34468612,35859855,35132455,34320602,37820532,37716033,38163559,39281814,40350734,43243997,44755852,47893264,46122063,48162191
 "23999","Maine (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",21958909,22382032,22705237,23063094,23074628,22258538,23408688,23841197,24018375,24146621,24516265,25466469,27783269,29177958,27278393,29580105
 "24998","Maryland (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",279823977,275103526,285705847,291579600,298465761,290396081,297099429,309540903,319036175,326027630,331346614,341732650,351750574,360020264,352084982,362757684
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7590641,7737616,7506974,7750252,7650388,7556270,7678749,8047386,8171749,8336698,8274541,8631674,9147710,9590736,9279676,9488407
 "25998","Massachusetts (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",350659620,351473127,364143836,372084386,380045463,381788519,389062673,412480686,411265681,427565111,440646140,456256220,473278480,501668295,471440009,483904629
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",1763936,1758402,1833907,2068769,2029966,2010272,2084223,2169493,2232625,2253551,2560818,2625895,2762552,3136731,2793721,2868951
 "26998","Michigan (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",343288527,327851794,335740319,350832092,359832781,356119816,365804205,393402834,401613337,410531630,412947969,415859362,448380760,464802664,447436862,449613021
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",73528619,69378803,69009476,71719363,71753728,72839682,73737375,77836126,79088751,81281010,79876368,80984898,91248612,92437706,88180161,91142375
 "27998","Minnesota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",202207107,190757036,199889860,208074500,217239991,215565688,221854806,234010540,239293411,246895315,249171834,258928353,272143683,285289832,278950838,278566309
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",59458205,56042279,56236577,59942872,60747745,60545737,61269159,63980560,63324738,65562842,63744183,63480204,71044418,75461877,74428866,72555599
 "28998","Mississippi (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",55670146,56358042,55996968,56953114,57474709,57741840,58409004,59918484,59944092,60621961,63472218,64747185,69727247,73633049,68904698,70435142
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",60063161,61374508,60491738,60624360,62106262,61800218,61652271,62499371,62895039,64280692,64185906,65476397,70975722,73983869,68055677,68618821
 "29998","Missouri (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",215719876,208116585,204543291,208403036,216613969,212571276,215795329,226877760,233657144,234435921,243927260,248003318,264724682,276903125,274194533,279284820
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",63591930,61553399,59022087,61022244,59609883,60662430,61213694,62415980,63394646,65078808,62131472,63149459,69130255,72582716,71029451,71717236
 "30998","Montana (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15677858,15574170,15963075,16060303,16902713,16793156,17444224,18412931,18664229,19056363,20028297,20303004,22417563,23698257,23711764,24195259
 "30999","Montana (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25752911,25400607,26725920,27509829,29029080,29077255,29030948,29911218,30543690,31987683,33490998,34551591,38191118,41925275,42385272,43538273
 "31998","Nebraska (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",56185530,55651014,57851305,62353341,63183288,60750154,64416353,67913431,67486140,69793734,71483536,72556837,75708183,81368151,84276181,86007216
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",34460814,33105552,32356325,36946706,35741412,37258973,37951171,39043634,37544071,37096256,35465629,36899389,39439647,43624895,42556542,43952541
 "32998","Nevada (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",102692842,94747624,99065801,98829423,101642597,102439790,108156013,118194405,123424698,126377392,137590608,141795337,151807359,167472169,161576233,165152288
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11098894,11462581,11624059,11653277,11712970,11649612,11962062,12455758,12902994,13091846,13934401,14325928,16293707,16920270,16092985,16066082
 "33998","New Hampshire (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",40166184,40438349,41378771,42524784,44322641,44254717,45000681,46581911,46656092,48147211,50648355,52994341,54484160,59305238,53839513,55839284
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23418473,23132069,24460580,25161392,24981729,23988834,25315345,25528419,26329681,26444047,27487990,28675405,30290175,32412740,29956383,31382367
 "34998","New Jersey (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",469237305,442232471,456366978,463530824,469298534,468341786,481231157,501093668,509735656,519341615,523449769,544436907,565376083,593653766,570743509,581925018
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "35998","New Mexico (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",54185167,53278826,54253554,53862733,53876510,53094237,55023097,57684345,59420280,58757412,62418977,64234337,69847029,74851460,72108933,73264195
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25540782,25507937,27431522,27617970,28310599,27038719,28719992,27830776,28019597,27640394,30188509,30921367,33044881,35256589,34468790,34505252
 "36998","New York (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",873783066,864168455,891856250,911682785,946998182,945185620,973466959,1009321545,1031084111,1084726208,1102171909,1124666968,1162601411,1195525087,1154556288,1176188845
 "36999","New York (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",52627886,52781229,54954261,55011361,55647974,55263837,57014098,57313418,57224462,59246667,60199832,63117781,67517132,69226391,65835283,65465503
 "37998","North Carolina (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",349483672,340358822,332047231,333543653,350567521,340816221,354806820,376264799,384629715,400387584,417816861,442052136,474147409,493645195,484851297,496897687
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",77596155,78770312,76827205,76055060,77562845,75592283,78203183,80134353,81789161,83927825,81997560,86250113,93217008,96989970,93336109,94320629
 "38998","North Dakota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15148768,15532072,16425438,17745580,19178525,19284854,20832820,21207202,20954125,21697858,22583644,22348447,24240661,25834414,26408746,26721039
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19949542,18582626,20497935,22713421,26460468,25540002,26175205,24401199,22599260,23213270,23285565,23362757,24874875,26074955,27529608,26246704
 "39998","Ohio (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",414245214,400580186,408796030,428247946,434461221,432494475,445781105,466473164,471022595,483065511,489779510,499759044,535377397,554515428,534300235,541630054
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",98102678,93903868,92973700,98324725,96486025,98062489,100136740,104415108,104835493,107454881,104964048,104643742,114665639,118431546,112743982,114171711
 "40998","Oklahoma (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",122326674,114606415,115408544,121820775,127570130,133311211,139055277,135632639,126961171,131577069,139897933,145997733,149608409,156816302,161838032,164937912
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",57656155,54969805,55291084,56434108,57939091,58087037,60196737,58857707,56626206,58005749,58099543,59820423,62310776,65782738,64520961,65926383
 "41998","Oregon (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",136231751,127641013,130103494,133407225,135587920,137455878,145575095,154584982,163296156,167457042,169475727,176421123,191004773,203027632,188470472,195691931
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",22986566,23348123,23561659,23790154,24268192,24158854,25165947,26140827,27312893,27421415,27579594,28737911,31925335,33610537,31282477,32074865
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",533282447,521022871,537581154,555557524,570329301,569503170,586074803,604377635,618597093,616411407,642417750,653804652,696455754,721429977,691198505,691892260
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",58403711,58370368,60421453,61922781,61598996,60336670,62019944,62064526,62329302,62920814,65055580,66757216,71771379,72814888,69325196,69211672
 "44998","Rhode Island (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",47317302,46188414,48744164,49745412,51094231,49617989,51385799,52186023,52653187,53526187,54774789,57048534,61188680,62127625,58186804,60649420
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "45998","South Carolina (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",155549606,153723292,154253277,158317320,163766896,164205738,172642652,182836145,188627951,197129322,204418554,216267719,230784624,237605367,233219718,241692634
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27579403,27978156,27130563,27494689,27228565,26643666,27460745,29274127,29305863,30071404,29734928,31725448,33241967,33877386,32420624,32927401
 "46998","South Dakota (Metropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",19429696,19547743,19986650,20651718,20985230,20420150,21958075,23756227,24237704,25414442,25356754,26997039,29020175,31895575,32233917,33006717
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",23594395,21946530,21781676,24557953,22910272,23362887,23638027,24268764,24095325,23783910,23091688,23477160,26209459,29451599,29984780,29839066
 "47998","Tennessee (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",214649032,216073987,219286534,225608064,231286726,230595772,237138493,250022348,253042852,262196808,284814501,292480061,312340547,334007408,322894051,327652119
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",52771096,54051076,53396658,54873560,54971138,55427540,55859373,57511544,58114061,59864230,61187545,63274400,68638034,72153599,68994256,70213617
 "48998","Texas (Metropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",1000708310,955896341,990853369,1067947261,1109142052,1118581536,1180681873,1204928308,1196099593,1269720332,1330598477,1366215425,1403433125,1505047686,1517607034,1564263093
 "48999","Texas (Nonmetropolitan Portion)",6,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",120153893,119948940,122678685,128805937,130553301,133291019,137939636,138437190,132392037,138729366,140213467,144471189,151173083,158620779,156167444,163686418
 "49998","Utah (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",92561358,86321716,89078598,91044785,95142697,97966975,102815322,111855516,118042725,121074344,130327717,135462310,150161511,164907709,163273335,166911641
 "49999","Utah (Nonmetropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11576739,11127364,11971579,12621062,13523617,13473713,14187859,14344273,14900725,15627626,17826513,19751502,20975873,24245826,24330773,25101947
 "50998","Vermont (Metropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9937641,9704558,10062212,10585977,10650082,10671165,11377795,11333893,11576983,11577367,11933163,12106354,12629433,13159403,12647829,13614220
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",18383625,18214345,18825911,19375119,19314084,19153076,19886276,20135040,20683500,20361173,20512835,21793515,22452432,23512116,22502227,23642346
 "51998","Virginia (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",344191492,341140822,347337559,359922037,372746921,360526189,370896561,386333715,396279116,412018489,416784803,438176845,453154231,469414502,461221558,480235458
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",42448251,42987408,42189553,42472916,42423229,41556592,42018532,43603682,44377723,45526994,44787580,47010482,49982798,51611435,49841286,50118917
 "53998","Washington (Metropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",283742312,271910501,279688757,287844573,306136829,308563773,322828923,340228330,352034716,361742953,380979386,398752287,425595654,441779403,424390894,444516346
 "53999","Washington (Nonmetropolitan Portion)",8,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27059518,27241217,28122687,28437855,29518720,29110235,29758669,31073211,31739338,32749135,32948436,35412294,38507650,40017665,37021718,38986889
 "54998","West Virginia (Metropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",48440560,49515828,49089243,50142873,50466050,49416539,50536000,51094828,50861098,52833817,54450545,56020325,58566267,58853312,57708782,58420429
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",25737642,26497925,26276316,27266153,27287341,26139292,26575568,26743684,26428336,26824990,27102628,27890197,29639208,29310979,28288323,28094688
 "55998","Wisconsin (Metropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",196148919,193259683,195387803,203960190,207686112,206139226,211355302,221196102,223034673,227051531,236345167,240773527,256893718,266713599,260131048,262092010
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",66600236,64392624,63487840,65666738,66569042,67108303,68743546,72082505,72778525,74696238,72779892,74459885,80903158,83457692,80260213,80181495
 "56998","Wyoming (Metropolitan Portion)",7,PARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9554827,8301704,8950003,9347311,9932340,10157910,10715656,11319611,10061717,10030157,10887632,10547195,11051112,11356754,11189185,11793843
