GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "09998","Connecticut (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",110.660,111.049,107.386,108.056,107.856,108.005,107.247,107.821,107.745,107.333,104.151,104.066,105.232,103.041,106.390,103.896
 "09999","Connecticut (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",106.942,106.991,100.442,104.863,101.913,102.451,102.687,104.005,103.702,104.423,102.312,101.797,102.385,98.942,103.335,100.174
 "10998","Delaware (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",100.826,102.125,101.547,100.392,99.530,98.591,99.704,97.946,98.499,98.564,99.260,98.822,96.782,97.438,97.979,99.253
 "10999","Delaware (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "11998","District of Columbia (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",112.385,113.041,114.189,114.103,111.696,113.585,114.291,113.386,112.475,110.087,111.510,109.225,110.894,111.586,112.656,110.804
 "11999","District of Columbia (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "12998","Florida (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",102.038,100.873,100.659,101.138,101.357,100.968,101.111,101.559,101.324,101.182,100.539,99.861,100.910,101.620,102.498,103.717
 "12999","Florida (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",90.144,88.088,90.824,91.049,90.846,91.958,91.889,90.916,91.268,90.126,92.295,91.983,89.806,93.096,92.909,93.456
 "13998","Georgia (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",96.071,93.492,96.226,95.266,97.085,96.469,96.565,96.251,96.583,97.175,96.277,95.893,96.112,97.077,97.026,98.337
 "13999","Georgia (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",83.372,82.241,85.160,84.629,85.362,85.621,85.608,85.811,85.086,84.648,86.263,85.392,84.788,87.573,87.817,87.019
 "15998","Hawaii (Metropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",111.190,115.038,110.950,111.810,110.971,114.388,112.761,113.289,111.705,112.236,112.172,112.636,115.022,113.615,112.387,109.673
 "15999","Hawaii (Nonmetropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",103.201,101.672,101.981,100.495,96.220,102.580,100.813,102.907,101.514,102.303,105.228,108.003,104.825,107.526,105.148,103.860
 "16998","Idaho (Metropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",95.149,95.679,93.913,94.943,94.793,94.946,94.031,94.909,93.601,95.444,92.504,93.531,92.299,92.637,92.868,92.659
 "16999","Idaho (Nonmetropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",94.541,92.914,91.499,92.225,90.156,90.540,92.780,92.651,91.298,92.075,89.371,89.408,87.591,88.805,88.648,87.712
 "17998","Illinois (Metropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",102.681,103.703,103.494,103.985,102.639,101.918,101.182,100.450,101.377,102.234,101.693,100.665,101.874,102.872,102.867,100.252
 "17999","Illinois (Nonmetropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",81.113,84.235,87.383,86.405,87.423,86.316,87.110,86.156,84.455,84.347,88.171,88.569,86.579,87.314,86.635,85.911
 "18998","Indiana (Metropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",94.909,94.823,94.632,93.997,94.137,94.554,94.002,92.939,93.192,92.517,93.772,93.841,92.743,93.737,93.020,93.365
 "18999","Indiana (Nonmetropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",82.325,85.124,87.643,86.996,87.903,87.099,88.020,86.102,84.977,84.890,88.731,88.925,87.920,88.057,87.345,87.420
 "19998","Iowa (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",93.246,94.368,94.333,93.087,93.993,93.841,94.267,92.979,92.775,92.419,93.800,94.149,92.736,91.923,90.403,91.017
 "19999","Iowa (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",79.719,83.469,86.750,85.408,86.231,86.682,86.127,84.664,84.643,84.354,88.679,87.958,87.159,86.073,84.979,84.976
 "20998","Kansas (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",93.954,95.148,95.503,95.475,95.738,95.357,95.683,95.838,95.310,94.540,94.096,94.514,93.948,92.971,91.382,91.768
 "20999","Kansas (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",81.037,84.252,87.301,86.609,87.516,86.315,87.215,85.851,84.285,84.163,88.321,88.238,87.847,86.622,85.059,84.996
 "21998","Kentucky (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",93.238,92.028,93.413,93.561,93.881,93.920,93.878,93.464,93.659,93.153,91.070,91.486,91.523,91.510,91.784,92.827
 "21999","Kentucky (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",84.250,82.971,85.688,85.321,85.375,85.679,86.302,85.987,85.477,84.386,85.584,86.192,84.542,85.112,84.969,86.335
 "22998","Louisiana (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",92.934,91.517,93.353,94.069,94.305,94.224,94.600,94.063,94.953,93.765,91.704,92.120,92.328,92.147,91.246,89.212
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",83.869,83.115,85.709,85.462,84.891,85.154,86.083,85.542,85.514,84.447,84.997,85.302,84.195,86.577,85.540,82.926
 "23998","Maine (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",100.669,101.482,100.142,97.971,100.229,101.628,94.000,98.555,100.318,100.326,100.408,97.297,101.506,100.252,103.166,101.269
 "23999","Maine (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",95.471,95.016,94.060,93.576,91.829,93.386,90.361,91.851,92.363,93.166,93.030,92.764,92.072,92.570,96.478,90.282
 "24998","Maryland (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",109.275,111.104,108.862,109.816,107.829,108.917,108.277,108.369,107.673,107.168,106.710,105.446,106.762,106.476,105.209,104.261
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",94.083,91.377,93.223,92.423,92.850,94.388,94.620,92.623,92.320,91.669,93.584,92.992,91.754,92.976,94.109,92.857
 "25998","Massachusetts (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",106.245,105.473,104.719,104.788,104.444,103.310,104.532,104.940,108.184,107.243,107.289,107.171,109.112,106.798,109.445,108.229
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",103.426,106.937,103.054,97.662,104.358,104.580,105.062,106.521,108.486,110.207,102.650,106.141,106.803,96.968,108.084,109.759
 "26998","Michigan (Metropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",98.746,98.200,97.673,96.739,96.450,96.904,97.123,95.208,95.126,94.214,95.676,96.670,96.035,95.327,94.829,95.817
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",83.119,86.512,89.430,88.109,88.337,87.276,87.771,86.790,86.390,85.312,88.547,88.925,86.587,89.009,87.929,86.652
 "27998","Minnesota (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",101.126,102.757,100.405,100.565,99.881,100.402,101.692,101.026,100.491,100.090,102.545,101.180,100.447,101.070,100.567,101.792
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",81.963,85.059,87.814,85.986,88.368,87.218,86.552,86.007,85.526,84.566,88.531,89.562,87.701,87.927,85.830,85.808
 "28998","Mississippi (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",92.946,90.614,92.898,93.027,93.095,92.630,92.953,92.256,92.779,92.225,88.627,89.163,88.883,89.182,90.489,90.609
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",83.214,80.897,83.627,84.685,84.010,85.127,84.967,84.197,84.046,83.257,83.639,83.685,82.261,83.061,83.885,83.682
 "29998","Missouri (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",91.416,92.959,95.400,94.973,94.337,94.846,95.559,94.594,94.047,94.486,93.392,94.155,94.064,93.929,93.105,93.875
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",78.180,81.754,85.205,84.021,85.546,85.597,85.624,84.087,83.015,81.442,85.649,86.368,84.733,84.410,83.055,83.707
 "30998","Montana (Metropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",93.670,94.654,93.545,96.102,95.586,94.956,95.778,95.094,93.749,95.877,93.185,94.455,91.708,92.106,91.090,91.395
 "30999","Montana (Nonmetropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",94.391,92.415,91.838,93.326,91.950,91.818,94.847,94.965,93.927,93.355,91.959,94.148,92.110,91.057,89.675,89.665
 "31998","Nebraska (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",95.401,95.460,95.533,94.201,95.054,94.880,95.145,94.174,94.223,93.717,94.108,94.859,95.149,93.777,91.943,92.386
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",80.265,82.674,86.384,86.719,87.633,86.694,86.013,85.936,84.802,82.685,87.480,87.990,88.104,88.105,85.343,85.973
 "32998","Nevada (Metropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",101.525,103.922,101.328,102.905,102.367,100.333,99.659,98.925,97.619,100.224,96.557,99.263,97.872,95.753,96.779,97.342
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",97.879,94.045,95.658,96.159,95.029,95.244,94.785,95.545,92.871,95.938,92.785,94.811,90.248,92.048,91.766,93.249
 "33998","New Hampshire (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",108.472,105.444,105.045,105.752,103.978,102.723,103.915,105.278,107.681,107.874,105.193,105.699,107.237,104.625,110.053,107.756
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",102.349,104.827,102.277,99.649,101.064,103.047,98.932,101.505,100.607,101.855,100.474,100.869,101.740,98.600,103.516,101.230
 "34998","New Jersey (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",107.563,111.124,108.867,109.277,109.420,109.077,109.154,108.990,109.111,109.323,111.078,111.183,110.712,109.190,108.768,108.883
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "35998","New Mexico (Metropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",96.390,98.166,96.732,99.321,98.942,97.507,98.019,96.428,95.987,97.433,93.326,94.671,93.330,91.437,92.474,92.119
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",92.065,90.881,89.077,91.684,90.971,91.124,89.654,92.955,90.500,91.630,87.456,88.942,88.364,85.753,87.163,86.097
 "36998","New York (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",112.523,112.222,111.196,112.061,110.757,110.746,109.998,110.613,111.102,110.872,110.642,110.533,111.275,110.760,108.703,108.695
 "36999","New York (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",95.465,96.563,95.260,95.719,95.140,95.827,93.463,95.266,95.344,95.375,93.404,91.994,93.004,91.933,90.554,91.422
 "37998","North Carolina (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",94.090,92.976,94.454,95.174,95.047,95.053,95.405,95.058,95.572,94.810,94.041,92.959,92.553,94.980,95.170,95.320
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",85.019,83.665,86.017,86.460,86.643,87.553,86.565,86.700,85.601,85.100,87.570,86.685,85.546,87.713,88.128,87.924
 "38998","North Dakota (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",95.420,93.957,93.625,93.268,95.052,95.731,94.355,94.377,95.554,92.804,92.739,94.878,92.677,92.709,89.296,89.384
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",79.174,83.449,85.647,86.756,89.444,89.579,91.091,88.521,88.463,84.926,89.623,91.585,91.012,89.149,88.129,87.730
 "39998","Ohio (Metropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",94.687,95.229,94.251,93.455,94.069,94.444,94.188,93.434,93.772,93.359,93.752,94.037,92.801,93.121,92.425,92.719
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",83.242,86.002,88.155,86.904,88.378,88.019,87.881,86.926,86.168,85.395,88.978,89.692,87.823,87.785,87.130,87.446
 "40998","Oklahoma (Metropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",92.328,91.415,93.295,93.674,94.131,94.168,94.484,94.009,94.426,93.871,91.321,91.218,91.731,91.775,90.589,90.095
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",83.854,82.396,84.880,85.283,85.139,85.914,86.058,85.592,84.960,84.381,85.834,84.903,84.846,85.313,84.535,83.838
 "41998","Oregon (Metropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",98.297,101.322,100.203,100.758,102.525,101.331,100.741,102.043,100.468,102.401,105.590,104.724,104.293,104.041,107.672,105.586
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",95.872,94.457,94.545,94.464,93.505,93.633,94.106,95.768,94.301,95.968,99.274,98.435,97.066,97.565,100.379,99.524
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",99.972,100.501,100.012,99.356,98.881,98.549,98.001,98.889,98.553,99.919,98.941,98.843,98.513,96.789,96.987,98.411
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPP,1,"...","RPPs: All items ","Index",92.560,91.575,90.717,90.950,90.619,91.731,90.579,92.074,90.985,91.546,90.575,89.781,89.623,89.338,88.174,88.715
 "44998","Rhode Island (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",103.855,104.293,102.110,101.304,99.934,101.540,100.436,102.176,101.725,102.476,102.076,102.407,101.767,102.146,104.396,101.412
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "45998","South Carolina (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",93.067,92.371,93.718,94.456,94.708,94.289,94.327,94.755,94.965,94.125,93.102,92.617,91.757,94.609,94.303,94.209
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",85.558,83.317,86.159,85.807,85.235,86.817,86.098,83.840,84.918,84.488,86.545,83.707,84.624,86.778,86.364,85.665
 "46998","South Dakota (Metropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",93.259,92.277,94.658,91.556,94.336,93.877,93.600,92.053,92.424,90.778,94.029,94.480,93.974,92.736,90.215,90.145
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPP,1,"...","RPPs: All items ","Index",78.696,81.163,84.282,84.124,86.896,87.294,85.848,84.557,82.915,84.235,88.789,89.375,88.898,87.142,85.444,85.737
 "47998","Tennessee (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",93.488,92.522,94.131,94.811,95.283,94.721,94.580,94.495,95.846,95.108,90.880,92.591,91.923,91.856,93.260,94.212
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",84.339,82.561,85.182,85.122,86.014,85.940,85.608,85.860,85.547,84.763,84.568,85.561,84.217,85.147,85.137,84.996
 "48998","Texas (Metropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",98.226,98.199,98.838,98.113,98.812,99.174,99.432,99.349,99.083,98.475,98.661,99.448,99.743,99.270,98.311,98.194
 "48999","Texas (Nonmetropolitan Portion)",6,PARPP,1,"...","RPPs: All items ","Index",86.908,84.648,87.632,87.309,88.155,88.438,89.162,88.381,88.111,87.332,89.230,89.799,89.814,89.914,88.967,87.133
 "49998","Utah (Metropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",97.275,100.608,98.270,100.785,100.682,99.387,98.860,97.883,97.465,99.227,96.714,98.374,96.026,95.233,95.105,95.655
 "49999","Utah (Nonmetropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",94.779,96.118,90.991,93.015,90.332,92.378,90.820,95.844,94.046,94.515,89.990,88.643,88.984,89.224,90.110,89.743
 "50998","Vermont (Metropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",103.270,104.979,102.247,102.072,102.772,103.394,99.615,103.011,102.256,103.752,102.167,104.545,105.055,102.518,106.214,100.040
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPP,1,"...","RPPs: All items ","Index",99.604,100.012,98.128,97.708,98.550,98.880,97.152,98.518,95.993,98.396,99.155,96.705,100.459,96.534,98.060,94.648
 "51998","Virginia (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",105.328,104.639,105.607,105.374,104.327,105.487,105.318,105.533,104.743,103.007,103.594,101.629,102.618,103.916,103.616,102.111
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",86.257,85.322,87.178,87.128,87.636,87.666,88.188,87.863,86.723,86.128,88.229,86.211,86.622,88.031,87.770,88.214
 "53998","Washington (Metropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",105.116,105.342,103.358,103.916,103.334,103.135,104.645,105.058,106.353,108.461,107.869,109.011,108.905,109.886,110.877,109.557
 "53999","Washington (Nonmetropolitan Portion)",8,PARPP,1,"...","RPPs: All items ","Index",98.471,97.594,95.343,96.251,94.576,95.475,95.975,97.075,97.020,97.117,99.129,97.346,96.866,97.029,100.936,98.011
 "54998","West Virginia (Metropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",89.665,88.611,90.724,91.591,91.511,91.897,91.597,92.703,92.592,90.854,90.915,90.036,89.184,92.688,90.605,90.983
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPP,1,"...","RPPs: All items ","Index",84.076,83.045,85.459,85.168,85.067,86.876,86.421,86.432,84.499,85.692,86.404,85.516,83.720,87.215,86.250,87.263
 "55998","Wisconsin (Metropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",96.961,97.216,96.760,95.561,96.102,96.024,95.887,95.590,95.870,96.335,95.347,95.947,94.234,94.711,93.788,94.492
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPP,1,"...","RPPs: All items ","Index",83.954,86.449,89.656,88.880,89.385,87.942,87.981,86.899,85.772,85.694,89.877,90.191,88.026,89.049,88.319,89.007
 "56998","Wyoming (Metropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",94.049,98.376,96.186,99.186,99.233,98.619,99.023,95.865,97.748,98.426,94.411,95.106,92.412,92.265,93.260,91.292
 "56999","Wyoming (Nonmetropolitan Portion)",7,PARPP,1,"...","RPPs: All items ","Index",95.832,96.025,95.234,97.035,95.176,96.838,96.806,97.424,97.747,96.686,91.499,93.693,91.591,91.245,91.153,90.657
 "00000","United States", ,PARPP,2,"..."," RPPs: Goods ","Index",99.497,99.450,99.538,99.533,99.564,99.571,99.584,99.583,99.583,99.564,99.540,99.573,99.541,99.567,99.540,99.505
 "01998","Alabama (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",96.506,94.595,96.410,96.228,96.210,96.831,97.214,95.978,96.740,96.520,92.529,94.604,94.345,93.941,94.657,95.067
 "01999","Alabama (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",93.979,91.769,95.914,94.553,91.397,93.640,92.327,91.741,92.801,91.547,92.500,94.592,94.334,93.917,94.654,95.052
 "02998","Alaska (Metropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods ","Index",107.114,108.010,106.245,105.631,103.979,102.527,101.457,105.246,108.819,109.480,103.295,98.909,99.760,109.130,104.223,100.299
 "02999","Alaska (Nonmetropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods ","Index",103.303,100.819,99.719,99.328,96.298,95.107,96.680,102.916,104.228,103.751,102.918,104.791,106.059,109.289,109.226,100.553
 "04998","Arizona (Metropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods ","Index",103.032,106.706,100.165,98.955,98.290,97.675,97.753,98.383,97.625,97.061,95.844,95.910,100.193,95.054,98.116,97.551
 "04999","Arizona (Nonmetropolitan Portion)",6,PARPP,2,"..."," RPPs: Goods ","Index",101.246,100.051,98.743,98.967,97.177,95.800,97.806,104.278,105.270,101.389,95.618,98.996,96.492,96.601,97.720,95.066
 "05998","Arkansas (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",96.683,94.694,96.605,96.559,96.262,96.623,96.604,95.577,96.188,96.065,93.043,94.773,94.346,95.608,93.111,92.143
 "05999","Arkansas (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",94.636,92.166,96.411,94.767,91.032,92.835,91.111,90.578,92.025,91.429,93.054,94.775,94.359,95.642,93.101,92.115
 "06998","California (Metropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods ","Index",107.530,104.776,103.123,103.690,104.238,104.478,104.488,105.600,104.406,104.501,105.482,106.203,106.719,108.168,108.423,107.585
 "06999","California (Nonmetropolitan Portion)",8,PARPP,2,"..."," RPPs: Goods ","Index",101.303,99.866,98.516,98.680,96.426,94.999,97.180,103.800,104.602,101.987,105.288,104.773,104.493,106.852,108.954,104.560
 "08998","Colorado (Metropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods ","Index",104.837,102.401,101.686,102.125,101.955,101.664,100.504,99.433,99.339,99.438,97.802,101.877,102.731,102.445,101.766,98.618
 "08999","Colorado (Nonmetropolitan Portion)",7,PARPP,2,"..."," RPPs: Goods ","Index",101.741,100.053,98.752,98.211,97.029,96.409,98.304,103.993,104.930,101.154,95.985,99.198,96.031,96.300,96.423,94.333
 "09998","Connecticut (Metropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods ","Index",109.579,108.810,103.798,103.977,104.837,104.526,103.651,103.372,103.790,104.534,101.428,98.730,98.971,96.991,101.072,97.372
 "09999","Connecticut (Nonmetropolitan Portion)",1,PARPP,2,"..."," RPPs: Goods ","Index",105.253,104.075,100.398,100.431,100.263,100.065,99.544,100.596,100.782,101.895,101.428,98.730,98.971,96.991,101.072,97.372
 "10998","Delaware (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods ","Index",103.492,101.936,101.524,102.502,99.450,97.127,95.645,97.130,98.618,96.508,96.907,95.719,94.488,94.521,94.654,98.363
 "10999","Delaware (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "11998","District of Columbia (Metropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods ","Index",112.191,112.777,109.514,107.859,105.852,110.869,105.611,105.830,106.549,104.635,107.152,104.732,105.541,107.827,107.338,105.870
 "11999","District of Columbia (Nonmetropolitan Portion)",2,PARPP,2,"..."," RPPs: Goods ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "12998","Florida (Metropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",99.055,97.181,97.216,97.388,98.181,98.696,98.414,97.491,97.558,98.557,97.796,96.134,97.480,98.429,98.093,98.487
 "12999","Florida (Nonmetropolitan Portion)",5,PARPP,2,"..."," RPPs: Goods ","Index",93.678,90.650,96.295,93.663,90.230,92.890,91.188,90.365,92.048,91.410,95.354,95.283,95.204,95.706,95.041,95.611
